subscriber_id,signup_date,plan,payment_method,age,gender,country,device_primary,churned_30d
S001445,2025-09-19,basic,credit_card,16.0,M,UK,tv,0
S001446,2024-04-18,standard,debit_card,29.0,F,UK,mobile,0
S001447,2022-09-17,premium,debit_card,,M,UK,tv,0
S001448,2025-08-19,standard,credit_card,34.0,F,UK,mobile,0
S001449,2025-11-19,standard,credit_card,40.0,F,UK,tv,1
S001450,2026-03-21,basic,credit_card,39.0,M,UK,tv,0
S001451,2026-04-20,premium,paypal,,F,UK,mobile,0
S001452,2025-02-17,standard,debit_card,20.0,F,IE,tv,0
S001453,2026-01-19,premium,credit_card,29.0,F,UK,tv,0
S001454,2022-11-17,premium,debit_card,27.0,other,UK,laptop,0
S001455,2026-03-21,basic,credit_card,30.0,M,UK,tv,0
S001456,2025-07-20,basic,paypal,41.0,F,IE,mobile,0
S001457,2024-05-19,basic,credit_card,38.0,M,UK,tv,0
S001458,2025-10-19,standard,voucher,43.0,F,IE,tablet,0
S001459,2025-08-19,premium,debit_card,29.0,F,UK,laptop,0
S001460,2021-06-16,standard,debit_card,50.0,M,UK,mobile,0
S001461,2026-03-21,premium,credit_card,41.0,F,UK,laptop,0
S001462,2025-02-17,standard,credit_card,35.0,F,UK,mobile,0
S001463,2025-10-19,basic,credit_card,40.0,,UK,mobile,0
S001464,2026-02-18,basic,paypal,26.0,F,UK,tv,1
S001465,2022-04-17,standard,voucher,16.0,M,UK,laptop,0
S001466,2024-12-18,standard,credit_card,27.0,M,UK,laptop,0
S001467,2026-01-19,standard,voucher,42.0,M,UK,tv,0
S001468,2025-05-20,basic,debit_card,34.0,F,UK,tv,0
S001469,2024-04-18,standard,paypal,32.0,F,UK,tv,0
S001470,2025-08-19,basic,voucher,24.0,F,UK,tv,0
S001471,2025-08-19,premium,voucher,16.0,F,UK,tv,1
S001472,2025-04-19,basic,debit_card,49.0,F,IE,laptop,0
S001473,2025-12-19,basic,debit_card,31.0,M,UK,laptop,1
S001474,2026-05-21,standard,debit_card,29.0,M,UK,mobile,0
S001475,2022-10-17,standard,credit_card,26.0,F,UK,tv,0
S001476,2026-05-21,standard,debit_card,47.0,M,UK,mobile,0
S001477,2025-01-18,standard,paypal,43.0,F,UK,laptop,0
S001478,2026-03-21,premium,credit_card,23.0,M,UK,tablet,0
S001479,2026-03-21,standard,debit_card,46.0,F,UK,laptop,0
S001480,2025-05-20,standard,credit_card,32.0,M,UK,tablet,0
S001481,2026-01-19,standard,debit_card,27.0,F,UK,mobile,0
S001482,2023-08-18,basic,credit_card,30.0,F,UK,tv,0
S001483,2026-01-19,standard,paypal,25.0,M,UK,tablet,0
S001484,2023-04-18,basic,paypal,19.0,M,UK,mobile,0
S001485,2023-09-18,standard,credit_card,42.0,,UK,tablet,0
S001486,2021-12-16,basic,credit_card,31.0,M,UK,tablet,1
S001487,2025-01-18,premium,credit_card,40.0,M,UK,tv,0
S001488,2022-10-17,standard,credit_card,37.0,F,UK,tv,0
S001489,2026-02-18,premium,debit_card,40.0,M,UK,laptop,0
S001490,2023-09-18,standard,credit_card,16.0,M,UK,mobile,0
S001491,2025-12-19,basic,debit_card,24.0,M,UK,tv,0
S001492,2023-05-19,premium,credit_card,40.0,M,UK,mobile,0
S001493,2024-08-18,standard,credit_card,19.0,F,UK,tv,0
S001494,2025-03-20,premium,voucher,38.0,M,UK,mobile,0
S001495,2024-11-18,standard,paypal,18.0,M,UK,mobile,0
S001496,2024-12-18,standard,credit_card,34.0,F,UK,mobile,0
S001497,2026-01-19,premium,debit_card,51.0,F,UK,laptop,0
S001498,2024-12-18,standard,credit_card,42.0,M,IE,tv,0
S001499,2021-12-16,basic,paypal,16.0,F,UK,laptop,0
S001500,2025-01-18,standard,paypal,43.0,F,UK,tablet,0
S001501,2026-03-21,standard,debit_card,,,UK,laptop,0
S001502,2023-08-18,premium,debit_card,64.0,M,UK,tablet,0
S001503,2025-12-19,standard,paypal,39.0,F,UK,tv,0
S001504,2024-07-19,standard,credit_card,,M,IE,mobile,0
S001505,2026-04-20,premium,debit_card,38.0,M,UK,tv,0
S001506,2025-11-19,standard,credit_card,51.0,F,UK,mobile,0
S001507,2026-05-21,standard,credit_card,31.0,M,UK,tv,0
S001508,2025-03-20,standard,debit_card,45.0,M,UK,tv,0
S001509,2025-05-20,basic,credit_card,24.0,M,UK,laptop,0
S001510,2025-04-19,standard,credit_card,38.0,F,UK,laptop,0
S001511,2023-12-18,basic,credit_card,16.0,F,IE,mobile,0
S001512,2025-09-19,basic,voucher,23.0,M,UK,mobile,0
S001513,2025-12-19,standard,credit_card,33.0,M,UK,tablet,0
S001514,2026-05-21,standard,debit_card,30.0,other,UK,laptop,0
S001515,2025-03-20,premium,credit_card,19.0,F,UK,tv,0
S001516,2024-03-19,basic,paypal,28.0,F,IE,tv,0
S001517,2022-11-17,basic,credit_card,37.0,M,UK,laptop,0
S001518,2026-04-20,premium,debit_card,33.0,M,UK,tv,0
S001519,2026-03-21,basic,debit_card,34.0,M,UK,tablet,0
S001520,2025-12-19,basic,debit_card,42.0,F,UK,mobile,0
S001521,2023-02-16,basic,paypal,30.0,F,UK,mobile,0
S001522,2025-09-19,standard,credit_card,48.0,M,UK,tv,0
S001523,2024-11-18,premium,credit_card,23.0,F,UK,tablet,0
S001524,2026-01-19,standard,credit_card,55.0,F,UK,mobile,0
S001525,2024-10-18,standard,debit_card,46.0,F,UK,laptop,0
S001526,2026-05-21,basic,paypal,30.0,M,UK,mobile,0
S001527,2025-04-19,standard,credit_card,30.0,M,UK,laptop,0
S001528,2026-03-21,standard,paypal,36.0,F,UK,tv,0
S001529,2022-03-18,basic,credit_card,40.0,M,UK,tv,0
S001530,2026-01-19,basic,credit_card,46.0,M,UK,laptop,0
S001531,2026-04-20,basic,paypal,19.0,M,UK,tv,0
S001532,2023-08-18,basic,paypal,38.0,F,UK,tv,0
S001533,2026-04-20,standard,credit_card,16.0,M,IE,tv,0
S001534,2025-10-19,standard,voucher,32.0,F,UK,tablet,1
S001535,2022-03-18,basic,credit_card,49.0,F,UK,tablet,0
S001536,2025-06-19,standard,paypal,18.0,F,UK,laptop,0
S001537,2024-01-18,premium,credit_card,16.0,other,UK,tv,0
S001538,2026-04-20,standard,credit_card,36.0,F,UK,tv,0
S001539,2025-11-19,premium,paypal,49.0,F,UK,tv,1
S001540,2023-09-18,standard,credit_card,37.0,F,UK,laptop,0
S001541,2026-03-21,premium,debit_card,16.0,F,UK,mobile,0
S001542,2026-02-18,basic,paypal,16.0,F,UK,tv,0
S001543,2026-03-21,standard,credit_card,,M,UK,tv,1
S001544,2021-06-16,basic,paypal,21.0,F,UK,tv,0
S001545,2024-12-18,standard,debit_card,35.0,F,UK,tablet,0
S001546,2026-01-19,standard,credit_card,36.0,F,UK,mobile,0
S001547,2024-06-18,basic,credit_card,28.0,M,UK,mobile,0
S001548,2025-09-19,standard,credit_card,53.0,M,UK,mobile,0
S001549,2026-04-20,basic,debit_card,40.0,F,UK,tv,0
S001550,2023-06-18,basic,credit_card,47.0,F,UK,mobile,0
S001551,2024-02-17,basic,debit_card,44.0,M,UK,tablet,0
S001552,2024-04-18,standard,debit_card,32.0,F,UK,tv,0
S001553,2026-02-18,basic,debit_card,31.0,F,UK,mobile,0
S001554,2024-07-19,standard,paypal,30.0,M,UK,laptop,0
S001555,2025-09-19,basic,debit_card,41.0,F,UK,mobile,0
S001556,2025-03-20,standard,voucher,26.0,M,IE,mobile,0
S001557,2022-07-18,premium,debit_card,52.0,F,IE,tablet,0
S001558,2023-04-18,standard,paypal,25.0,M,UK,tv,0
S001559,2025-04-19,standard,paypal,36.0,M,UK,tv,0
S001560,2025-07-20,premium,debit_card,31.0,other,UK,mobile,0
S001561,2024-10-18,premium,debit_card,29.0,M,UK,tv,0
S001562,2023-12-18,standard,credit_card,57.0,F,UK,mobile,0
S001563,2024-07-19,premium,debit_card,29.0,F,UK,tablet,0
S001564,2025-09-19,premium,debit_card,30.0,M,UK,tv,1
S001565,2026-04-20,premium,debit_card,26.0,F,UK,laptop,0
S001566,2025-06-19,standard,credit_card,34.0,M,UK,laptop,0
S001567,2026-05-21,basic,paypal,32.0,F,UK,tv,0
S001568,2026-03-21,basic,credit_card,21.0,F,UK,mobile,1
S001569,2024-06-18,standard,paypal,29.0,F,UK,tv,0
S001570,2025-04-19,standard,paypal,40.0,M,UK,laptop,0
S001571,2025-04-19,standard,credit_card,,F,UK,mobile,0
S001572,2025-05-20,standard,debit_card,34.0,other,UK,tablet,0
S001573,2025-02-17,standard,debit_card,34.0,F,UK,laptop,0
S001574,2024-09-18,premium,voucher,30.0,F,UK,mobile,0
S001575,2023-11-18,basic,paypal,28.0,M,IE,laptop,0
S001576,2023-08-18,basic,debit_card,23.0,M,UK,tv,0
S001577,2025-10-19,premium,voucher,16.0,M,UK,tv,0
S001578,2025-12-19,premium,credit_card,26.0,M,UK,mobile,0
S001579,2022-12-17,premium,credit_card,43.0,F,UK,laptop,0
S001580,2026-01-19,premium,debit_card,29.0,M,UK,tv,0
S001581,2021-06-16,premium,paypal,30.0,M,UK,mobile,0
S001582,2022-09-17,basic,credit_card,29.0,M,UK,tablet,0
S001583,2025-09-19,standard,paypal,47.0,M,UK,tv,0
S001584,2024-02-17,basic,credit_card,23.0,F,UK,mobile,0
S001585,2022-06-17,standard,credit_card,37.0,F,UK,tv,0
S001586,2026-05-21,premium,voucher,33.0,M,UK,tv,1
S001587,2024-12-18,basic,debit_card,34.0,M,IE,tv,0
S001588,2023-12-18,standard,debit_card,36.0,M,UK,tablet,0
S001589,2023-11-18,basic,paypal,34.0,,UK,tv,0
S001590,2026-04-20,basic,debit_card,42.0,M,UK,tv,0
S001591,2024-12-18,basic,credit_card,33.0,F,UK,tablet,0
S001592,2026-03-21,basic,debit_card,53.0,F,UK,tv,0
S001593,2024-06-18,premium,voucher,34.0,M,UK,mobile,0
S001594,2026-04-20,standard,credit_card,16.0,M,IE,mobile,0
S001595,2025-06-19,premium,credit_card,41.0,M,UK,laptop,0
S001596,2025-07-20,standard,paypal,38.0,M,UK,laptop,0
S001597,2025-11-19,basic,debit_card,34.0,M,UK,tv,0
S001598,2025-10-19,basic,credit_card,31.0,F,UK,mobile,0
S001599,2026-02-18,premium,debit_card,16.0,M,UK,mobile,1
S001600,2025-10-19,basic,paypal,16.0,M,IE,tv,0
S001601,2023-07-19,premium,credit_card,52.0,F,UK,mobile,0
S001602,2021-06-16,basic,credit_card,27.0,F,UK,laptop,0
S001603,2026-01-19,standard,debit_card,44.0,M,UK,tablet,0
S001604,2021-06-16,premium,debit_card,16.0,F,UK,mobile,0
S001605,2021-06-16,basic,credit_card,22.0,M,UK,tv,0
S001606,2024-07-19,basic,debit_card,41.0,F,UK,mobile,0
S001607,2024-05-19,premium,debit_card,32.0,F,UK,mobile,0
S001608,2026-05-21,basic,debit_card,39.0,F,UK,mobile,0
S001609,2025-03-20,standard,debit_card,33.0,M,IE,laptop,0
S001610,2025-06-19,standard,credit_card,31.0,M,UK,laptop,0
S001611,2025-11-19,basic,credit_card,26.0,F,UK,laptop,0
S001612,2022-05-18,premium,paypal,20.0,M,IE,tablet,0
S001613,2024-12-18,premium,debit_card,49.0,,UK,mobile,0
S001614,2021-06-16,standard,debit_card,51.0,M,UK,tv,0
S001615,2026-03-21,premium,debit_card,22.0,F,UK,laptop,1
S001616,2024-10-18,basic,credit_card,21.0,M,UK,mobile,0
S001617,2025-10-19,basic,paypal,30.0,F,UK,tv,0
S001618,2023-07-19,standard,debit_card,37.0,F,UK,tv,0
S001619,2026-01-19,premium,credit_card,31.0,,IE,tablet,0
S001620,2023-03-19,basic,credit_card,39.0,M,UK,tv,0
S001621,2022-11-17,basic,credit_card,33.0,F,IE,tablet,0
S001622,2023-11-18,standard,credit_card,32.0,M,UK,mobile,0
S001623,2023-11-18,premium,debit_card,60.0,M,UK,tv,0
S001624,2025-11-19,basic,credit_card,28.0,M,UK,laptop,0
S001625,2025-05-20,standard,debit_card,52.0,,UK,tablet,0
S001626,2025-11-19,standard,debit_card,49.0,F,UK,tv,0
S001627,2025-02-17,standard,credit_card,39.0,M,UK,tv,0
S001628,2025-06-19,basic,credit_card,16.0,F,UK,mobile,0
S001629,2025-07-20,basic,credit_card,34.0,F,UK,tv,0
S001630,2026-03-21,standard,debit_card,28.0,F,UK,tv,0
S001631,2021-06-16,standard,debit_card,34.0,M,UK,laptop,0
S001632,2026-04-20,premium,credit_card,22.0,F,UK,tv,0
S001633,2026-04-20,standard,credit_card,,F,IE,mobile,0
S001634,2026-05-21,standard,paypal,44.0,M,UK,tv,0
S001635,2024-11-18,premium,debit_card,46.0,M,UK,tv,0
S001636,2021-06-16,standard,debit_card,29.0,M,UK,tv,0
S001637,2026-03-21,standard,debit_card,22.0,M,UK,tv,0
S001638,2026-04-20,premium,credit_card,37.0,M,UK,tablet,0
S001639,2025-04-19,basic,debit_card,53.0,M,UK,tablet,0
S001640,2025-03-20,standard,debit_card,34.0,F,UK,mobile,0
S001641,2021-06-16,standard,credit_card,38.0,F,UK,laptop,0
S001642,2026-04-20,basic,credit_card,31.0,M,UK,tv,0
S001643,2024-04-18,standard,debit_card,28.0,F,UK,mobile,0
S001644,2025-09-19,basic,credit_card,41.0,M,UK,tablet,0
S001645,2025-08-19,basic,voucher,32.0,M,UK,mobile,0
S001646,2023-06-18,standard,debit_card,38.0,,IE,laptop,0
S001647,2025-11-19,basic,paypal,39.0,M,UK,mobile,1
S001648,2024-11-18,premium,credit_card,37.0,F,UK,laptop,0
S001649,2026-05-21,premium,debit_card,40.0,M,UK,tv,1
S001650,2026-04-20,premium,credit_card,24.0,F,UK,tv,0
S001651,2023-11-18,basic,paypal,23.0,F,UK,tv,0
S001652,2026-02-18,basic,debit_card,33.0,M,UK,tablet,0
S001653,2024-06-18,basic,debit_card,33.0,F,UK,tv,0
S001654,2025-11-19,basic,credit_card,28.0,F,UK,tv,0
S001655,2022-05-18,premium,debit_card,36.0,F,UK,laptop,0
S001656,2024-07-19,standard,debit_card,43.0,M,IE,mobile,0
S001657,2025-01-18,basic,credit_card,47.0,F,UK,mobile,0
S001658,2024-05-19,premium,paypal,49.0,M,UK,tv,0
S001659,2021-06-16,standard,debit_card,19.0,M,UK,tablet,0
S001660,2025-09-19,basic,debit_card,21.0,F,UK,laptop,0
S001661,2023-06-18,basic,credit_card,30.0,M,IE,tablet,0
S001662,2025-01-18,standard,debit_card,34.0,M,UK,tv,0
S001663,2026-05-21,premium,credit_card,31.0,M,UK,mobile,0
S001664,2024-07-19,basic,debit_card,27.0,F,UK,mobile,0
S001665,2025-09-19,premium,paypal,30.0,M,UK,laptop,0
S001666,2026-04-20,premium,credit_card,39.0,M,UK,tablet,1
S001667,2026-03-21,premium,paypal,19.0,F,UK,tablet,0
S001668,2026-05-21,basic,paypal,59.0,,UK,mobile,0
S001669,2022-09-17,basic,credit_card,34.0,M,UK,tv,0
S001670,2025-12-19,premium,credit_card,45.0,F,UK,tablet,0
S001671,2022-12-17,basic,paypal,27.0,F,UK,mobile,0
S001672,2024-06-18,standard,voucher,40.0,F,UK,tv,0
S001673,2026-03-21,standard,credit_card,35.0,M,IE,tablet,0
S001674,2025-11-19,basic,paypal,43.0,M,UK,tv,0
S001675,2025-06-19,premium,credit_card,31.0,F,UK,tablet,0
S001676,2025-07-20,premium,credit_card,51.0,M,UK,tablet,1
S001677,2025-06-19,standard,paypal,17.0,F,UK,tv,0
S001678,2024-12-18,standard,credit_card,44.0,F,UK,tablet,0
S001679,2022-02-15,premium,paypal,35.0,F,UK,mobile,0
S001680,2025-11-19,standard,credit_card,22.0,M,UK,mobile,0
S001681,2025-12-19,standard,credit_card,55.0,F,UK,laptop,0
S001682,2026-05-21,premium,paypal,54.0,M,UK,laptop,1
S001683,2025-05-20,standard,credit_card,16.0,F,UK,mobile,0
S001684,2024-11-18,basic,debit_card,,M,UK,tablet,0
S001685,2025-11-19,basic,paypal,41.0,,UK,mobile,0
S001686,2026-03-21,basic,paypal,38.0,M,UK,tablet,0
S001687,2025-05-20,standard,paypal,50.0,M,UK,tv,0
S001688,2025-11-19,standard,paypal,48.0,M,UK,mobile,0
S001689,2025-02-17,standard,credit_card,36.0,M,UK,tv,0
S001690,2021-11-16,standard,debit_card,59.0,F,UK,laptop,0
S001691,2022-11-17,premium,debit_card,44.0,F,UK,laptop,0
S001692,2024-06-18,premium,debit_card,30.0,F,UK,tv,0
S001693,2024-06-18,basic,paypal,27.0,M,UK,mobile,0
S001694,2022-09-17,standard,credit_card,47.0,M,UK,tv,0
S001695,2025-12-19,standard,paypal,25.0,M,UK,tv,0
S001696,2024-07-19,standard,debit_card,29.0,M,UK,tv,0
S001697,2023-12-18,basic,debit_card,31.0,F,UK,tablet,0
S001698,2025-02-17,premium,debit_card,37.0,F,UK,tv,0
S001699,2026-05-21,premium,credit_card,31.0,M,UK,mobile,0
S001700,2025-08-19,standard,debit_card,19.0,M,UK,laptop,0
S001701,2022-11-17,premium,debit_card,46.0,M,UK,tv,0
S001702,2023-07-19,premium,paypal,29.0,M,UK,mobile,0
S001703,2024-08-18,standard,paypal,56.0,M,UK,laptop,0
S001704,2026-04-20,standard,paypal,37.0,M,UK,tablet,1
S001705,2025-04-19,standard,paypal,47.0,M,UK,tv,0
S001706,2025-04-19,premium,paypal,40.0,M,IE,tv,0
S001707,2026-05-21,basic,credit_card,48.0,F,UK,tablet,0
S001708,2025-10-19,standard,debit_card,40.0,other,UK,tv,0
S001709,2025-02-17,premium,credit_card,36.0,M,UK,mobile,0
S001710,2024-11-18,basic,debit_card,46.0,M,UK,tv,0
S001711,2024-04-18,premium,paypal,61.0,M,IE,tablet,0
S001712,2026-01-19,standard,debit_card,31.0,F,UK,tv,0
S001713,2024-10-18,premium,debit_card,42.0,F,IE,mobile,0
S001714,2025-09-19,premium,debit_card,33.0,F,UK,tablet,0
S001715,2026-04-20,basic,credit_card,39.0,F,UK,tv,0
S001716,2025-06-19,premium,paypal,34.0,F,UK,mobile,0
S001717,2024-09-18,basic,credit_card,16.0,M,UK,laptop,0
S001718,2025-09-19,standard,credit_card,31.0,M,UK,mobile,0
S001719,2024-07-19,standard,credit_card,44.0,M,UK,tv,0
S001720,2024-12-18,premium,paypal,25.0,F,UK,laptop,0
S001721,2025-12-19,basic,debit_card,44.0,M,UK,tv,0
S001722,2026-04-20,basic,debit_card,36.0,F,UK,tv,0
S001723,2024-11-18,standard,credit_card,31.0,F,IE,tv,0
S001724,2025-01-18,standard,credit_card,43.0,F,UK,tablet,0
S001725,2026-02-18,standard,credit_card,41.0,F,UK,tv,0
S001726,2026-03-21,basic,credit_card,38.0,F,UK,tv,0
S001727,2025-11-19,basic,debit_card,45.0,F,UK,mobile,0
S001728,2024-12-18,premium,credit_card,36.0,F,UK,tv,0
S001729,2026-02-18,basic,debit_card,,M,UK,tablet,0
S001730,2024-03-19,standard,debit_card,29.0,F,UK,mobile,0
S001731,2024-02-17,premium,debit_card,16.0,F,UK,mobile,0
S001732,2026-01-19,basic,paypal,41.0,F,UK,tv,1
S001733,2026-04-20,standard,credit_card,43.0,F,UK,laptop,0
S001734,2026-02-18,basic,debit_card,44.0,M,UK,tv,0
S001735,2021-06-16,premium,credit_card,39.0,F,UK,tv,0
S001736,2026-02-18,standard,paypal,44.0,M,UK,tv,0
S001737,2026-02-18,premium,paypal,16.0,F,IE,laptop,0
S001738,2026-03-21,basic,credit_card,32.0,F,IE,mobile,0
S001739,2026-04-20,standard,credit_card,18.0,F,UK,tv,1
S001740,2026-04-20,premium,credit_card,30.0,M,UK,tv,0
S001741,2021-06-16,basic,credit_card,51.0,F,IE,mobile,0
S001742,2026-05-21,basic,credit_card,46.0,M,IE,tv,0
S001743,2025-05-20,basic,credit_card,41.0,M,UK,mobile,0
S001744,2026-03-21,premium,credit_card,32.0,M,UK,tv,0
S001745,2025-02-17,standard,credit_card,23.0,F,UK,tv,0
S001746,2026-03-21,standard,credit_card,36.0,M,UK,tablet,0
S001747,2023-07-19,standard,credit_card,46.0,M,UK,mobile,0
S001748,2022-08-17,standard,debit_card,38.0,F,UK,tv,0
S001749,2024-05-19,standard,paypal,16.0,,UK,tv,0
S001750,2025-01-18,standard,credit_card,35.0,F,UK,laptop,0
S001751,2024-08-18,standard,credit_card,16.0,,UK,tablet,0
S001752,2025-04-19,basic,paypal,42.0,M,UK,tablet,0
S001753,2025-10-19,premium,credit_card,26.0,F,UK,tablet,0
S001754,2026-04-20,premium,credit_card,20.0,M,IE,tv,0
S001755,2024-06-18,basic,debit_card,42.0,other,UK,tv,0
S001756,2024-11-18,standard,credit_card,40.0,,UK,tv,0
S001757,2026-01-19,basic,debit_card,36.0,F,UK,tv,1
S001758,2025-05-20,premium,paypal,58.0,F,UK,tablet,0
S001759,2026-05-21,premium,debit_card,40.0,F,UK,tv,0
S001760,2025-06-19,premium,paypal,26.0,M,UK,mobile,0
S001761,2025-10-19,basic,credit_card,39.0,F,UK,tv,0
S001762,2026-05-21,basic,credit_card,30.0,M,UK,tablet,0
S001763,2026-05-21,basic,debit_card,47.0,F,UK,tablet,0
S001764,2025-11-19,basic,debit_card,37.0,M,UK,tablet,0
S001765,2023-06-18,basic,debit_card,38.0,M,UK,tv,0
S001766,2022-01-16,basic,debit_card,18.0,F,UK,laptop,0
S001767,2021-06-16,premium,credit_card,34.0,F,UK,laptop,0
S001768,2024-06-18,basic,paypal,33.0,F,UK,mobile,0
S001769,2024-08-18,basic,credit_card,22.0,F,UK,mobile,0
S001770,2026-01-19,premium,voucher,31.0,M,UK,tv,0
S001771,2026-05-21,standard,credit_card,38.0,F,UK,tablet,0
S001772,2023-07-19,premium,debit_card,33.0,M,UK,laptop,0
S001773,2021-06-16,standard,debit_card,18.0,F,UK,tv,0
S001774,2025-07-20,premium,debit_card,30.0,M,UK,tv,0
S001775,2025-08-19,standard,paypal,28.0,M,IE,tv,0
S001776,2025-09-19,standard,debit_card,36.0,F,UK,laptop,0
S001777,2026-01-19,standard,debit_card,,F,IE,mobile,0
S001778,2025-03-20,standard,paypal,29.0,,UK,laptop,0
S001779,2023-03-19,basic,credit_card,29.0,F,IE,mobile,0
S001780,2025-10-19,standard,debit_card,34.0,M,UK,tv,0
S001781,2026-05-21,basic,debit_card,44.0,M,UK,mobile,0
S001782,2024-06-18,premium,credit_card,37.0,M,UK,tv,0
S001783,2024-06-18,basic,credit_card,49.0,F,IE,mobile,0
S001784,2022-10-17,basic,credit_card,46.0,M,UK,mobile,0
S001785,2021-07-17,basic,credit_card,50.0,other,UK,mobile,0
S001786,2023-08-18,premium,debit_card,49.0,M,UK,mobile,0
S001787,2025-10-19,basic,debit_card,51.0,M,UK,mobile,0
S001788,2025-11-19,standard,credit_card,21.0,F,UK,laptop,0
S001789,2025-12-19,premium,debit_card,41.0,M,UK,tv,0
S001790,2026-02-18,basic,credit_card,47.0,M,UK,laptop,0
S001791,2025-08-19,standard,paypal,49.0,F,UK,mobile,0
S001792,2023-09-18,basic,debit_card,25.0,other,UK,mobile,0
S001793,2025-04-19,basic,credit_card,41.0,M,UK,tv,0
S001794,2026-02-18,standard,credit_card,34.0,M,UK,tv,0
S001795,2026-05-21,premium,paypal,54.0,M,UK,tablet,0
S001796,2026-01-19,basic,debit_card,18.0,F,UK,laptop,0
S001797,2024-06-18,standard,credit_card,,M,UK,mobile,0
S001798,2025-07-20,basic,debit_card,16.0,F,UK,tv,0
S001799,2026-01-19,standard,debit_card,35.0,,IE,tablet,0
S001800,2026-03-21,standard,paypal,58.0,F,UK,laptop,0
S001801,2026-05-21,standard,paypal,33.0,F,UK,mobile,0
S001802,2022-12-17,standard,credit_card,35.0,F,UK,tv,0
S001803,2025-12-19,basic,debit_card,40.0,F,UK,mobile,0
S001804,2026-03-21,standard,paypal,32.0,M,UK,laptop,0
S001805,2024-04-18,standard,credit_card,38.0,M,UK,tv,0
S001806,2025-08-19,standard,paypal,38.0,F,UK,tv,0
S001807,2023-08-18,basic,debit_card,24.0,M,UK,tablet,0
S001808,2026-03-21,standard,credit_card,32.0,M,UK,mobile,1
S001809,2023-03-19,standard,voucher,42.0,M,UK,tv,0
S001810,2026-04-20,basic,debit_card,44.0,M,UK,mobile,0
S001811,2026-03-21,basic,credit_card,,M,UK,laptop,0
S001812,2026-05-21,standard,debit_card,37.0,F,UK,laptop,0
S001813,2024-10-18,standard,debit_card,37.0,F,UK,tv,0
S001814,2026-02-18,basic,debit_card,42.0,M,UK,laptop,0
S001815,2021-06-16,premium,credit_card,27.0,F,UK,mobile,0
S001816,2026-04-20,standard,debit_card,27.0,M,UK,tv,1
S001817,2025-03-20,standard,paypal,32.0,other,UK,tv,0
S001818,2022-11-17,standard,paypal,19.0,F,UK,laptop,0
S001819,2026-02-18,standard,credit_card,38.0,F,IE,tv,0
S001820,2025-12-19,standard,voucher,45.0,F,IE,tv,1
S001821,2024-01-18,premium,credit_card,26.0,F,UK,mobile,0
S001822,2022-08-17,standard,paypal,38.0,M,UK,tablet,0
S001823,2025-05-20,standard,credit_card,27.0,M,UK,tv,0
S001824,2025-08-19,standard,paypal,22.0,other,UK,tablet,0
S001825,2024-09-18,standard,paypal,56.0,F,UK,tablet,0
S001826,2025-04-19,basic,paypal,22.0,F,UK,tablet,0
S001827,2026-02-18,standard,credit_card,19.0,F,UK,tablet,0
S001828,2023-06-18,standard,paypal,36.0,M,IE,tv,0
S001829,2026-04-20,premium,credit_card,36.0,F,UK,laptop,0
S001830,2026-01-19,standard,debit_card,41.0,M,UK,mobile,1
S001831,2024-10-18,standard,paypal,56.0,M,IE,mobile,0
S001832,2025-05-20,premium,debit_card,25.0,F,UK,tv,0
S001833,2025-05-20,standard,debit_card,27.0,,UK,mobile,0
S001834,2026-03-21,basic,credit_card,51.0,F,UK,tv,0
S001835,2023-05-19,basic,debit_card,44.0,F,UK,mobile,0
S001836,2025-12-19,basic,credit_card,42.0,,UK,tv,0
S001837,2024-09-18,basic,credit_card,,F,UK,mobile,0
S001838,2026-05-21,standard,paypal,46.0,M,UK,tv,0
S001839,2025-05-20,standard,debit_card,42.0,F,IE,mobile,0
S001840,2025-03-20,standard,credit_card,36.0,M,UK,mobile,0
S001841,2021-09-16,basic,debit_card,27.0,F,UK,mobile,0
S001842,2023-08-18,standard,credit_card,35.0,F,UK,laptop,0
S001843,2021-06-16,basic,credit_card,52.0,M,UK,mobile,0
S001844,2025-12-19,premium,paypal,21.0,M,IE,tablet,0
S001845,2023-09-18,basic,credit_card,25.0,M,UK,mobile,0
S001846,2025-10-19,standard,credit_card,27.0,M,UK,tablet,0
S001847,2026-02-18,basic,credit_card,29.0,F,UK,laptop,0
S001848,2023-08-18,standard,debit_card,33.0,M,UK,mobile,0
S001849,2024-10-18,standard,credit_card,44.0,M,UK,laptop,0
S001850,2023-03-19,standard,credit_card,39.0,M,UK,tv,0
