billing_id,subscriber_id,billing_date,amount_due,payment_status,retry_count
B00010745,S001197,2026-05-06,6.99,paid,0
B00010746,S001197,2026-06-05,6.99,paid,0
B00010747,S001198,2025-07-05,11.99,paid,0
B00010748,S001198,2025-08-04,11.99,paid,0
B00010749,S001198,2025-09-04,11.99,paid,0
B00010750,S001198,2025-10-04,11.99,paid,0
B00010751,S001198,2025-11-04,11.99,paid,0
B00010752,S001198,2025-12-04,11.99,failed,2
B00010753,S001198,2026-01-04,11.99,paid,0
B00010754,S001198,2026-02-03,11.99,paid,0
B00010755,S001198,2026-03-06,11.99,paid,0
B00010756,S001198,2026-04-05,11.99,paid,0
B00010757,S001198,2026-05-06,11.99,paid,0
B00010758,S001198,2026-06-05,11.99,paid,0
B00010759,S001199,2025-07-05,6.99,failed,3
B00010760,S001199,2025-08-04,6.99,paid,0
B00010761,S001199,2025-09-04,6.99,paid,0
B00010762,S001199,2025-10-04,6.99,paid,0
B00010763,S001199,2025-11-04,6.99,paid,0
B00010764,S001199,2025-12-04,6.99,paid,0
B00010765,S001199,2026-01-04,6.99,paid,0
B00010766,S001199,2026-02-03,6.99,paid,0
B00010767,S001199,2026-03-06,6.99,paid,0
B00010768,S001199,2026-04-05,6.99,paid,0
B00010769,S001199,2026-05-06,6.99,paid,0
B00010770,S001199,2026-06-05,6.99,paid,0
B00010771,S001200,2026-06-05,11.99,paid,0
B00010772,S001201,2026-06-05,11.99,paid,0
B00010773,S001202,2026-05-06,11.99,failed,2
B00010774,S001202,2026-06-05,11.99,paid,0
B00010775,S001203,2025-10-04,17.99,failed,1
B00010776,S001203,2025-11-04,17.99,paid,0
B00010777,S001203,2025-12-04,17.99,paid,0
B00010778,S001203,2026-01-04,17.99,paid,0
B00010779,S001203,2026-02-03,17.99,paid,0
B00010780,S001203,2026-03-06,17.99,paid,0
B00010781,S001203,2026-04-05,17.99,paid,0
B00010782,S001203,2026-05-06,17.99,paid,0
B00010783,S001203,2026-06-05,17.99,paid,0
B00010784,S001204,2025-07-05,11.99,paid,0
B00010785,S001204,2025-08-04,11.99,paid,0
B00010786,S001204,2025-09-04,11.99,paid,0
B00010787,S001204,2025-10-04,11.99,paid,0
B00010788,S001204,2025-11-04,11.99,paid,0
B00010789,S001204,2025-12-04,11.99,paid,0
B00010790,S001204,2026-01-04,11.99,paid,0
B00010791,S001204,2026-02-03,11.99,paid,0
B00010792,S001204,2026-03-06,11.99,paid,0
B00010793,S001204,2026-04-05,11.99,paid,0
B00010794,S001204,2026-05-06,11.99,paid,0
B00010795,S001204,2026-06-05,11.99,paid,0
B00010796,S001205,2025-09-04,6.99,paid,0
B00010797,S001205,2025-10-04,6.99,paid,0
B00010798,S001205,2025-11-04,6.99,paid,0
B00010799,S001205,2025-12-04,6.99,paid,0
B00010800,S001205,2026-01-04,6.99,paid,0
B00010801,S001205,2026-02-03,6.99,failed,1
B00010802,S001205,2026-03-06,6.99,paid,0
B00010803,S001205,2026-04-05,6.99,paid,0
B00010804,S001205,2026-05-06,6.99,failed,3
B00010805,S001205,2026-06-05,6.99,paid,0
B00010806,S001206,2026-05-06,6.99,failed,3
B00010807,S001206,2026-06-05,6.99,paid,0
B00010808,S001207,2025-07-05,11.99,paid,0
B00010809,S001207,2025-08-04,11.99,paid,0
B00010810,S001207,2025-09-04,11.99,paid,0
B00010811,S001207,2025-10-04,11.99,paid,0
B00010812,S001207,2025-11-04,11.99,failed,2
B00010813,S001207,2025-12-04,11.99,paid,0
B00010814,S001207,2026-01-04,11.99,paid,0
B00010815,S001207,2026-02-03,11.99,paid,0
B00010816,S001207,2026-03-06,11.99,paid,0
B00010817,S001207,2026-04-05,11.99,paid,0
B00010818,S001207,2026-05-06,11.99,paid,0
B00010819,S001207,2026-06-05,11.99,paid,0
B00010820,S001208,2025-07-05,11.99,paid,0
B00010821,S001208,2025-08-04,11.99,paid,0
B00010822,S001208,2025-09-04,11.99,paid,0
B00010823,S001208,2025-10-04,11.99,failed,1
B00010824,S001208,2025-11-04,11.99,paid,0
B00010825,S001208,2025-12-04,11.99,paid,0
B00010826,S001208,2026-01-04,11.99,paid,0
B00010827,S001208,2026-02-03,11.99,paid,0
B00010828,S001208,2026-03-06,11.99,paid,0
B00010829,S001208,2026-04-05,11.99,paid,0
B00010830,S001208,2026-05-06,11.99,paid,0
B00010831,S001208,2026-06-05,11.99,paid,0
B00010832,S001209,2026-05-06,6.99,paid,0
B00010833,S001209,2026-06-05,6.99,paid,0
B00010834,S001210,2025-07-05,11.99,paid,0
B00010835,S001210,2025-08-04,11.99,paid,0
B00010836,S001210,2025-09-04,11.99,paid,0
B00010837,S001210,2025-10-04,11.99,failed,3
B00010838,S001210,2025-11-04,11.99,paid,0
B00010839,S001210,2025-12-04,11.99,paid,0
B00010840,S001210,2026-01-04,11.99,paid,0
B00010841,S001210,2026-02-03,11.99,paid,0
B00010842,S001210,2026-03-06,11.99,paid,0
B00010843,S001210,2026-04-05,11.99,paid,0
B00010844,S001210,2026-05-06,11.99,paid,0
B00010845,S001210,2026-06-05,11.99,paid,0
B00010846,S001211,2025-10-04,11.99,paid,0
B00010847,S001211,2025-11-04,11.99,paid,0
B00010848,S001211,2025-12-04,11.99,paid,0
B00010849,S001211,2026-01-04,11.99,paid,0
B00010850,S001211,2026-02-03,11.99,paid,0
B00010851,S001211,2026-03-06,11.99,paid,0
B00010852,S001211,2026-04-05,11.99,paid,0
B00010853,S001211,2026-05-06,11.99,paid,0
B00010854,S001211,2026-06-05,11.99,paid,0
B00010855,S001212,2025-07-05,17.99,failed,2
B00010856,S001212,2025-08-04,17.99,paid,0
B00010857,S001212,2025-09-04,17.99,paid,0
B00010858,S001212,2025-10-04,17.99,paid,0
B00010859,S001212,2025-11-04,17.99,paid,0
B00010860,S001212,2025-12-04,17.99,paid,0
B00010861,S001212,2026-01-04,17.99,failed,3
B00010862,S001212,2026-02-03,17.99,paid,0
B00010863,S001212,2026-03-06,17.99,failed,2
B00010864,S001212,2026-04-05,17.99,paid,0
B00010865,S001212,2026-05-06,17.99,failed,1
B00010866,S001212,2026-06-05,17.99,paid,0
B00010867,S001213,2025-07-05,11.99,paid,0
B00010868,S001213,2025-08-04,11.99,paid,0
B00010869,S001213,2025-09-04,11.99,failed,1
B00010870,S001213,2025-10-04,11.99,paid,0
B00010871,S001213,2025-11-04,11.99,paid,0
B00010872,S001213,2025-12-04,11.99,paid,0
B00010873,S001213,2026-01-04,11.99,paid,0
B00010874,S001213,2026-02-03,11.99,paid,0
B00010875,S001213,2026-03-06,11.99,paid,0
B00010876,S001213,2026-04-05,11.99,paid,0
B00010877,S001213,2026-05-06,11.99,paid,0
B00010878,S001213,2026-06-05,11.99,paid,0
B00010879,S001214,2026-01-04,11.99,paid,0
B00010880,S001214,2026-02-03,11.99,paid,0
B00010881,S001214,2026-03-06,11.99,paid,0
B00010882,S001214,2026-04-05,11.99,paid,0
B00010883,S001214,2026-05-06,11.99,paid,0
B00010884,S001214,2026-06-05,11.99,paid,0
B00010885,S001215,2025-07-05,6.99,paid,0
B00010886,S001215,2025-08-04,6.99,paid,0
B00010887,S001215,2025-09-04,6.99,paid,0
B00010888,S001215,2025-10-04,6.99,paid,0
B00010889,S001215,2025-11-04,6.99,failed,1
B00010890,S001215,2025-12-04,6.99,paid,0
B00010891,S001215,2026-01-04,6.99,paid,0
B00010892,S001215,2026-02-03,6.99,paid,0
B00010893,S001215,2026-03-06,6.99,paid,0
B00010894,S001215,2026-04-05,6.99,paid,0
B00010895,S001215,2026-05-06,6.99,paid,0
B00010896,S001215,2026-06-05,6.99,paid,0
B00010897,S001216,2025-07-05,11.99,paid,0
B00010898,S001216,2025-08-04,11.99,paid,0
B00010899,S001216,2025-09-04,11.99,paid,0
B00010900,S001216,2025-10-04,11.99,paid,0
B00010901,S001216,2025-11-04,11.99,disputed,1
B00010902,S001216,2025-12-04,11.99,paid,0
B00010903,S001216,2026-01-04,11.99,paid,0
B00010904,S001216,2026-02-03,11.99,failed,2
B00010905,S001216,2026-03-06,11.99,paid,0
B00010906,S001216,2026-04-05,11.99,paid,0
B00010907,S001216,2026-05-06,11.99,paid,0
B00010908,S001216,2026-06-05,11.99,paid,0
B00010909,S001217,2025-07-05,6.99,paid,0
B00010910,S001217,2025-08-04,6.99,paid,0
B00010911,S001217,2025-09-04,6.99,paid,0
B00010912,S001217,2025-10-04,6.99,paid,0
B00010913,S001217,2025-11-04,6.99,paid,0
B00010914,S001217,2025-12-04,6.99,paid,0
B00010915,S001217,2026-01-04,6.99,paid,0
B00010916,S001217,2026-02-03,6.99,paid,0
B00010917,S001217,2026-03-06,6.99,paid,0
B00010918,S001217,2026-04-05,6.99,paid,0
B00010919,S001217,2026-05-06,6.99,paid,0
B00010920,S001217,2026-06-05,6.99,paid,0
B00010921,S001218,2025-07-05,11.99,paid,0
B00010922,S001218,2025-08-04,11.99,paid,0
B00010923,S001218,2025-09-04,11.99,paid,0
B00010924,S001218,2025-10-04,11.99,paid,0
B00010925,S001218,2025-11-04,11.99,failed,3
B00010926,S001218,2025-12-04,11.99,paid,0
B00010927,S001218,2026-01-04,11.99,paid,0
B00010928,S001218,2026-02-03,11.99,paid,0
B00010929,S001218,2026-03-06,11.99,paid,0
B00010930,S001218,2026-04-05,11.99,paid,0
B00010931,S001218,2026-05-06,11.99,paid,0
B00010932,S001218,2026-06-05,11.99,paid,0
B00010933,S001219,2025-07-05,11.99,paid,0
B00010934,S001219,2025-08-04,11.99,paid,0
B00010935,S001219,2025-09-04,11.99,paid,0
B00010936,S001219,2025-10-04,11.99,paid,0
B00010937,S001219,2025-11-04,11.99,paid,0
B00010938,S001219,2025-12-04,11.99,paid,0
B00010939,S001219,2026-01-04,11.99,failed,2
B00010940,S001219,2026-02-03,11.99,paid,0
B00010941,S001219,2026-03-06,11.99,paid,0
B00010942,S001219,2026-04-05,11.99,paid,0
B00010943,S001219,2026-05-06,11.99,paid,0
B00010944,S001219,2026-06-05,11.99,failed,1
B00010945,S001220,2026-01-04,6.99,paid,0
B00010946,S001220,2026-02-03,6.99,paid,0
B00010947,S001220,2026-03-06,6.99,paid,0
B00010948,S001220,2026-04-05,6.99,paid,0
B00010949,S001220,2026-05-06,6.99,paid,0
B00010950,S001220,2026-06-05,6.99,failed,1
B00010951,S001221,2025-10-04,6.99,failed,3
B00010952,S001221,2025-11-04,6.99,paid,0
B00010953,S001221,2025-12-04,6.99,paid,0
B00010954,S001221,2026-01-04,6.99,disputed,1
B00010955,S001221,2026-02-03,6.99,paid,0
B00010956,S001221,2026-03-06,6.99,paid,0
B00010957,S001221,2026-04-05,6.99,paid,0
B00010958,S001221,2026-05-06,6.99,paid,0
B00010959,S001221,2026-06-05,6.99,paid,0
B00010960,S001222,2025-07-05,6.99,paid,0
B00010961,S001222,2025-08-04,6.99,paid,0
B00010962,S001222,2025-09-04,6.99,paid,0
B00010963,S001222,2025-10-04,6.99,paid,0
B00010964,S001222,2025-11-04,6.99,paid,0
B00010965,S001222,2025-12-04,6.99,paid,0
B00010966,S001222,2026-01-04,6.99,paid,0
B00010967,S001222,2026-02-03,6.99,paid,0
B00010968,S001222,2026-03-06,6.99,paid,0
B00010969,S001222,2026-04-05,6.99,paid,0
B00010970,S001222,2026-05-06,6.99,paid,0
B00010971,S001222,2026-06-05,6.99,paid,0
B00010972,S001223,2025-12-04,17.99,paid,0
B00010973,S001223,2026-01-04,17.99,paid,0
B00010974,S001223,2026-02-03,17.99,failed,2
B00010975,S001223,2026-03-06,17.99,paid,0
B00010976,S001223,2026-04-05,17.99,paid,0
B00010977,S001223,2026-05-06,17.99,paid,0
B00010978,S001223,2026-06-05,17.99,paid,0
B00010979,S001224,2025-07-05,11.99,paid,0
B00010980,S001224,2025-08-04,11.99,paid,0
B00010981,S001224,2025-09-04,11.99,paid,0
B00010982,S001224,2025-10-04,11.99,paid,0
B00010983,S001224,2025-11-04,11.99,paid,0
B00010984,S001224,2025-12-04,11.99,paid,0
B00010985,S001224,2026-01-04,11.99,paid,0
B00010986,S001224,2026-02-03,11.99,paid,0
B00010987,S001224,2026-03-06,11.99,paid,0
B00010988,S001224,2026-04-05,11.99,paid,0
B00010989,S001224,2026-05-06,11.99,paid,0
B00010990,S001224,2026-06-05,11.99,paid,0
B00010991,S001225,2025-10-04,6.99,failed,1
B00010992,S001225,2025-11-04,6.99,paid,0
B00010993,S001225,2025-12-04,6.99,paid,0
B00010994,S001225,2026-01-04,6.99,paid,0
B00010995,S001225,2026-02-03,6.99,paid,0
B00010996,S001225,2026-03-06,6.99,paid,0
B00010997,S001225,2026-04-05,6.99,paid,0
B00010998,S001225,2026-05-06,6.99,paid,0
B00010999,S001225,2026-06-05,6.99,paid,0
B00011000,S001226,2025-07-05,17.99,paid,0
B00011001,S001226,2025-08-04,17.99,paid,0
B00011002,S001226,2025-09-04,17.99,paid,0
B00011003,S001226,2025-10-04,17.99,paid,0
B00011004,S001226,2025-11-04,17.99,paid,0
B00011005,S001226,2025-12-04,17.99,failed,1
B00011006,S001226,2026-01-04,17.99,failed,3
B00011007,S001226,2026-02-03,17.99,paid,0
B00011008,S001226,2026-03-06,17.99,paid,0
B00011009,S001226,2026-04-05,17.99,paid,0
B00011010,S001226,2026-05-06,17.99,paid,0
B00011011,S001226,2026-06-05,17.99,paid,0
B00011012,S001227,2025-07-05,11.99,paid,0
B00011013,S001227,2025-08-04,11.99,paid,0
B00011014,S001227,2025-09-04,11.99,paid,0
B00011015,S001227,2025-10-04,11.99,paid,0
B00011016,S001227,2025-11-04,11.99,paid,0
B00011017,S001227,2025-12-04,11.99,paid,0
B00011018,S001227,2026-01-04,11.99,paid,0
B00011019,S001227,2026-02-03,11.99,paid,0
B00011020,S001227,2026-03-06,11.99,paid,0
B00011021,S001227,2026-04-05,11.99,paid,0
B00011022,S001227,2026-05-06,11.99,paid,0
B00011023,S001227,2026-06-05,11.99,paid,0
B00011024,S001228,2025-07-05,11.99,paid,0
B00011025,S001228,2025-08-04,11.99,paid,0
B00011026,S001228,2025-09-04,11.99,paid,0
B00011027,S001228,2025-10-04,11.99,paid,0
B00011028,S001228,2025-11-04,11.99,paid,0
B00011029,S001228,2025-12-04,11.99,paid,0
B00011030,S001228,2026-01-04,11.99,paid,0
B00011031,S001228,2026-02-03,11.99,disputed,3
B00011032,S001228,2026-03-06,11.99,paid,0
B00011033,S001228,2026-04-05,11.99,paid,0
B00011034,S001228,2026-05-06,11.99,paid,0
B00011035,S001228,2026-06-05,11.99,paid,0
B00011036,S001229,2026-05-06,17.99,paid,0
B00011037,S001229,2026-06-05,17.99,failed,3
B00011038,S001230,2025-07-05,6.99,paid,0
B00011039,S001230,2025-08-04,6.99,paid,0
B00011040,S001230,2025-09-04,6.99,paid,0
B00011041,S001230,2025-10-04,6.99,paid,0
B00011042,S001230,2025-11-04,6.99,paid,0
B00011043,S001230,2025-12-04,6.99,paid,0
B00011044,S001230,2026-01-04,6.99,paid,0
B00011045,S001230,2026-02-03,6.99,paid,0
B00011046,S001230,2026-03-06,6.99,paid,0
B00011047,S001230,2026-04-05,6.99,paid,0
B00011048,S001230,2026-05-06,6.99,paid,0
B00011049,S001230,2026-06-05,6.99,paid,0
B00011050,S001231,2025-07-05,6.99,paid,0
B00011051,S001231,2025-08-04,6.99,paid,0
B00011052,S001231,2025-09-04,6.99,failed,2
B00011053,S001231,2025-10-04,6.99,paid,0
B00011054,S001231,2025-11-04,6.99,paid,0
B00011055,S001231,2025-12-04,6.99,paid,0
B00011056,S001231,2026-01-04,6.99,paid,0
B00011057,S001231,2026-02-03,6.99,paid,0
B00011058,S001231,2026-03-06,6.99,failed,2
B00011059,S001231,2026-04-05,6.99,paid,0
B00011060,S001231,2026-05-06,6.99,paid,0
B00011061,S001231,2026-06-05,6.99,paid,0
B00011062,S001232,2025-07-05,11.99,paid,0
B00011063,S001232,2025-08-04,11.99,paid,0
B00011064,S001232,2025-09-04,11.99,paid,0
B00011065,S001232,2025-10-04,11.99,paid,0
B00011066,S001232,2025-11-04,11.99,paid,0
B00011067,S001232,2025-12-04,11.99,paid,0
B00011068,S001232,2026-01-04,11.99,disputed,2
B00011069,S001232,2026-02-03,11.99,failed,1
B00011070,S001232,2026-03-06,11.99,paid,0
B00011071,S001232,2026-04-05,11.99,paid,0
B00011072,S001232,2026-05-06,11.99,paid,0
B00011073,S001232,2026-06-05,11.99,paid,0
B00011074,S001233,2025-07-05,6.99,paid,0
B00011075,S001233,2025-08-04,6.99,paid,0
B00011076,S001233,2025-09-04,6.99,paid,0
B00011077,S001233,2025-10-04,6.99,paid,0
B00011078,S001233,2025-11-04,6.99,paid,0
B00011079,S001233,2025-12-04,6.99,paid,0
B00011080,S001233,2026-01-04,6.99,paid,0
B00011081,S001233,2026-02-03,6.99,failed,2
B00011082,S001233,2026-03-06,6.99,paid,0
B00011083,S001233,2026-04-05,6.99,paid,0
B00011084,S001233,2026-05-06,6.99,paid,0
B00011085,S001233,2026-06-05,6.99,paid,0
B00011086,S001234,2026-04-05,11.99,paid,0
B00011087,S001234,2026-05-06,11.99,paid,0
B00011088,S001234,2026-06-05,11.99,paid,0
B00011089,S001235,2026-02-03,6.99,failed,1
B00011090,S001235,2026-03-06,6.99,paid,0
B00011091,S001235,2026-04-05,6.99,paid,0
B00011092,S001235,2026-05-06,6.99,paid,0
B00011093,S001235,2026-06-05,6.99,paid,0
B00011094,S001236,2026-02-03,6.99,paid,0
B00011095,S001236,2026-03-06,6.99,paid,0
B00011096,S001236,2026-04-05,6.99,paid,0
B00011097,S001236,2026-05-06,6.99,paid,0
B00011098,S001236,2026-06-05,6.99,paid,0
B00011099,S001237,2025-12-04,6.99,paid,0
B00011100,S001237,2026-01-04,6.99,paid,0
B00011101,S001237,2026-02-03,6.99,paid,0
B00011102,S001237,2026-03-06,6.99,paid,0
B00011103,S001237,2026-04-05,6.99,paid,0
B00011104,S001237,2026-05-06,6.99,failed,1
B00011105,S001237,2026-06-05,6.99,paid,0
B00011106,S001238,2025-07-05,11.99,paid,0
B00011107,S001238,2025-08-04,11.99,paid,0
B00011108,S001238,2025-09-04,11.99,paid,0
B00011109,S001238,2025-10-04,11.99,paid,0
B00011110,S001238,2025-11-04,11.99,paid,0
B00011111,S001238,2025-12-04,11.99,paid,0
B00011112,S001238,2026-01-04,11.99,paid,0
B00011113,S001238,2026-02-03,11.99,paid,0
B00011114,S001238,2026-03-06,11.99,paid,0
B00011115,S001238,2026-04-05,11.99,paid,0
B00011116,S001238,2026-05-06,11.99,paid,0
B00011117,S001238,2026-06-05,11.99,paid,0
B00011118,S001239,2025-07-05,6.99,paid,0
B00011119,S001239,2025-08-04,6.99,paid,0
B00011120,S001239,2025-09-04,6.99,paid,0
B00011121,S001239,2025-10-04,6.99,paid,0
B00011122,S001239,2025-11-04,6.99,paid,0
B00011123,S001239,2025-12-04,6.99,paid,0
B00011124,S001239,2026-01-04,6.99,paid,0
B00011125,S001239,2026-02-03,6.99,paid,0
B00011126,S001239,2026-03-06,6.99,paid,0
B00011127,S001239,2026-04-05,6.99,paid,0
B00011128,S001239,2026-05-06,6.99,paid,0
B00011129,S001239,2026-06-05,6.99,paid,0
B00011130,S001240,2025-07-05,6.99,paid,0
B00011131,S001240,2025-08-04,6.99,paid,0
B00011132,S001240,2025-09-04,6.99,paid,0
B00011133,S001240,2025-10-04,6.99,paid,0
B00011134,S001240,2025-11-04,6.99,paid,0
B00011135,S001240,2025-12-04,6.99,paid,0
B00011136,S001240,2026-01-04,6.99,paid,0
B00011137,S001240,2026-02-03,6.99,paid,0
B00011138,S001240,2026-03-06,6.99,paid,0
B00011139,S001240,2026-04-05,6.99,paid,0
B00011140,S001240,2026-05-06,6.99,paid,0
B00011141,S001240,2026-06-05,6.99,failed,3
B00011142,S001241,2025-07-05,17.99,paid,0
B00011143,S001241,2025-08-04,17.99,paid,0
B00011144,S001241,2025-09-04,17.99,paid,0
B00011145,S001241,2025-10-04,17.99,paid,0
B00011146,S001241,2025-11-04,17.99,paid,0
B00011147,S001241,2025-12-04,17.99,paid,0
B00011148,S001241,2026-01-04,17.99,paid,0
B00011149,S001241,2026-02-03,17.99,paid,0
B00011150,S001241,2026-03-06,17.99,paid,0
B00011151,S001241,2026-04-05,17.99,paid,0
B00011152,S001241,2026-05-06,17.99,paid,0
B00011153,S001241,2026-06-05,17.99,paid,0
B00011154,S001242,2025-08-04,6.99,paid,0
B00011155,S001242,2025-09-04,6.99,paid,0
B00011156,S001242,2025-10-04,6.99,paid,0
B00011157,S001242,2025-11-04,6.99,paid,0
B00011158,S001242,2025-12-04,6.99,paid,0
B00011159,S001242,2026-01-04,6.99,paid,0
B00011160,S001242,2026-02-03,6.99,paid,0
B00011161,S001242,2026-03-06,6.99,failed,2
B00011162,S001242,2026-04-05,6.99,paid,0
B00011163,S001242,2026-05-06,6.99,paid,0
B00011164,S001242,2026-06-05,6.99,paid,0
B00011165,S001243,2025-07-05,11.99,paid,0
B00011166,S001243,2025-08-04,11.99,paid,0
B00011167,S001243,2025-09-04,11.99,paid,0
B00011168,S001243,2025-10-04,11.99,paid,0
B00011169,S001243,2025-11-04,11.99,paid,0
B00011170,S001243,2025-12-04,11.99,paid,0
B00011171,S001243,2026-01-04,11.99,paid,0
B00011172,S001243,2026-02-03,11.99,paid,0
B00011173,S001243,2026-03-06,11.99,paid,0
B00011174,S001243,2026-04-05,11.99,paid,0
B00011175,S001243,2026-05-06,11.99,paid,0
B00011176,S001243,2026-06-05,11.99,paid,0
B00011177,S001244,2026-06-05,6.99,paid,0
B00011178,S001245,2025-07-05,11.99,paid,0
B00011179,S001245,2025-08-04,11.99,paid,0
B00011180,S001245,2025-09-04,11.99,paid,0
B00011181,S001245,2025-10-04,11.99,paid,0
B00011182,S001245,2025-11-04,11.99,paid,0
B00011183,S001245,2025-12-04,11.99,paid,0
B00011184,S001245,2026-01-04,11.99,paid,0
B00011185,S001245,2026-02-03,11.99,paid,0
B00011186,S001245,2026-03-06,11.99,paid,0
B00011187,S001245,2026-04-05,11.99,paid,0
B00011188,S001245,2026-05-06,11.99,disputed,2
B00011189,S001245,2026-06-05,11.99,paid,0
B00011190,S001246,2025-07-05,6.99,paid,0
B00011191,S001246,2025-08-04,6.99,paid,0
B00011192,S001246,2025-09-04,6.99,paid,0
B00011193,S001246,2025-10-04,6.99,paid,0
B00011194,S001246,2025-11-04,6.99,paid,0
B00011195,S001246,2025-12-04,6.99,paid,0
B00011196,S001246,2026-01-04,6.99,paid,0
B00011197,S001246,2026-02-03,6.99,paid,0
B00011198,S001246,2026-03-06,6.99,paid,0
B00011199,S001246,2026-04-05,6.99,failed,3
B00011200,S001246,2026-05-06,6.99,paid,0
B00011201,S001246,2026-06-05,6.99,paid,0
B00011202,S001247,2026-04-05,11.99,paid,0
B00011203,S001247,2026-05-06,11.99,failed,3
B00011204,S001247,2026-06-05,11.99,paid,0
B00011205,S001248,2025-07-05,6.99,paid,0
B00011206,S001248,2025-08-04,6.99,paid,0
B00011207,S001248,2025-09-04,6.99,paid,0
B00011208,S001248,2025-10-04,6.99,paid,0
B00011209,S001248,2025-11-04,6.99,paid,0
B00011210,S001248,2025-12-04,6.99,paid,0
B00011211,S001248,2026-01-04,6.99,paid,0
B00011212,S001248,2026-02-03,6.99,failed,1
B00011213,S001248,2026-03-06,6.99,paid,0
B00011214,S001248,2026-04-05,6.99,paid,0
B00011215,S001248,2026-05-06,6.99,paid,0
B00011216,S001248,2026-06-05,6.99,paid,0
B00011217,S001249,2025-07-05,17.99,paid,0
B00011218,S001249,2025-08-04,17.99,paid,0
B00011219,S001249,2025-09-04,17.99,paid,0
B00011220,S001249,2025-10-04,17.99,paid,0
B00011221,S001249,2025-11-04,17.99,paid,0
B00011222,S001249,2025-12-04,17.99,paid,0
B00011223,S001249,2026-01-04,17.99,paid,0
B00011224,S001249,2026-02-03,17.99,paid,0
B00011225,S001249,2026-03-06,17.99,disputed,3
B00011226,S001249,2026-04-05,17.99,paid,0
B00011227,S001249,2026-05-06,17.99,paid,0
B00011228,S001249,2026-06-05,17.99,paid,0
B00011229,S001250,2025-07-05,17.99,paid,0
B00011230,S001250,2025-08-04,17.99,paid,0
B00011231,S001250,2025-09-04,17.99,paid,0
B00011232,S001250,2025-10-04,17.99,paid,0
B00011233,S001250,2025-11-04,17.99,paid,0
B00011234,S001250,2025-12-04,17.99,paid,0
B00011235,S001250,2026-01-04,17.99,failed,1
B00011236,S001250,2026-02-03,17.99,paid,0
B00011237,S001250,2026-03-06,17.99,paid,0
B00011238,S001250,2026-04-05,17.99,failed,3
B00011239,S001250,2026-05-06,17.99,paid,0
B00011240,S001250,2026-06-05,17.99,paid,0
B00011241,S001251,2026-03-06,6.99,paid,0
B00011242,S001251,2026-04-05,6.99,paid,0
B00011243,S001251,2026-05-06,6.99,paid,0
B00011244,S001251,2026-06-05,6.99,paid,0
B00011245,S001252,2026-03-06,6.99,paid,0
B00011246,S001252,2026-04-05,6.99,paid,0
B00011247,S001252,2026-05-06,6.99,paid,0
B00011248,S001252,2026-06-05,6.99,failed,1
B00011249,S001253,2025-07-05,6.99,paid,0
B00011250,S001253,2025-08-04,6.99,paid,0
B00011251,S001253,2025-09-04,6.99,paid,0
B00011252,S001253,2025-10-04,6.99,paid,0
B00011253,S001253,2025-11-04,6.99,paid,0
B00011254,S001253,2025-12-04,6.99,paid,0
B00011255,S001253,2026-01-04,6.99,paid,0
B00011256,S001253,2026-02-03,6.99,paid,0
B00011257,S001253,2026-03-06,6.99,paid,0
B00011258,S001253,2026-04-05,6.99,paid,0
B00011259,S001253,2026-05-06,6.99,paid,0
B00011260,S001253,2026-06-05,6.99,paid,0
B00011261,S001254,2026-04-05,11.99,paid,0
B00011262,S001254,2026-05-06,11.99,paid,0
B00011263,S001254,2026-06-05,11.99,paid,0
